subject,model,p,v,rel,bin
abstract_algebra,google_gemma_7b_it,0.25,0.1893939393939394,1.0101010101010102,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.28,0.20363636363636353,1.0101010101010095,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.25,0.1893939393939394,1.0101010101010102,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.27,0.19909090909090943,1.0101010101010117,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.29,0.20797979797979774,1.010101010101009,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.25,0.1893939393939394,1.0101010101010102,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.29,0.20797979797979774,1.010101010101009,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.28,0.20363636363636345,1.010101010101009,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.27,0.19909090909090946,1.010101010101012,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.28,0.20363636363636353,1.0101010101010095,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.26,0.19434343434343437,1.0101010101010102,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.26,0.19434343434343437,1.0101010101010102,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.25,0.1893939393939394,1.0101010101010102,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.25,0.1893939393939394,1.0101010101010102,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.25,0.1893939393939394,1.0101010101010102,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.26,0.19434343434343426,1.0101010101010095,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.27,0.19909090909090946,1.010101010101012,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.26,0.1943434343434342,1.0101010101010093,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.24,0.18424242424242468,1.0101010101010124,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.23,0.17888888888888876,1.0101010101010093,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.27,0.19909090909090943,1.0101010101010117,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.27,0.19909090909090935,1.0101010101010115,0.1-0.3
abstract_algebra,google_gemma_7b_it,0.27,0.19909090909090935,1.0101010101010115,0.1-0.3
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.55,0.24999999999999992,1.0101010101010097,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.49,0.2524242424242421,1.0101010101010088,0.3-0.5
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.55,0.24999999999999992,1.0101010101010097,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.51,0.2524242424242424,1.01010101010101,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.51,0.2524242424242424,1.01010101010101,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.55,0.24999999999999992,1.0101010101010097,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.55,0.24999999999999992,1.0101010101010097,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.56,0.24888888888888897,1.0101010101010104,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.57,0.24757575757575742,1.0101010101010095,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.55,0.24999999999999992,1.0101010101010097,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.2521212121212118,1.0101010101010088,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.55,0.24999999999999992,1.0101010101010097,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.54,0.250909090909091,1.0101010101010106,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.51,0.2524242424242424,1.01010101010101,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.54,0.25090909090909097,1.0101010101010104,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.54,0.25090909090909097,1.0101010101010104,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.48,0.25212121212121186,1.010101010101009,0.3-0.5
abstract_algebra,meta_llama_llama_3_70b_instruct,0.5,0.25252525252525254,1.0101010101010102,0.3-0.5
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.5,0.25252525252525254,1.0101010101010102,0.3-0.5
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.55,0.2499999999999999,1.0101010101010097,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.56,0.24888888888888897,1.0101010101010104,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.5,0.25252525252525254,1.0101010101010102,0.3-0.5
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.54,0.25090909090909097,1.0101010101010104,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.54,0.25090909090909097,1.0101010101010104,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.56,0.24888888888888897,1.0101010101010104,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.58,0.24606060606060617,1.0101010101010106,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.54,0.25090909090909097,1.0101010101010104,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.55,0.2499999999999999,1.0101010101010097,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.54,0.25090909090909097,1.0101010101010104,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.54,0.25090909090909097,1.0101010101010104,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.54,0.25090909090909097,1.0101010101010104,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.54,0.25090909090909097,1.0101010101010104,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.57,0.24757575757575745,1.0101010101010095,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.56,0.248888888888889,1.0101010101010106,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.54,0.25090909090909097,1.0101010101010104,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.56,0.248888888888889,1.0101010101010106,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161617,1.0101010101010104,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.5,0.25252525252525254,1.0101010101010102,0.3-0.5
abstract_algebra,meta_llama_llama_3_70b_instruct,0.48,0.25212121212121186,1.010101010101009,0.3-0.5
abstract_algebra,meta_llama_llama_3_70b_instruct,0.5,0.25252525252525254,1.0101010101010102,0.3-0.5
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161617,1.0101010101010104,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.51,0.2524242424242423,1.0101010101010095,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.49,0.252424242424242,1.0101010101010084,0.3-0.5
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.51,0.25242424242424244,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.5,0.25252525252525254,1.0101010101010102,0.3-0.5
abstract_algebra,meta_llama_llama_3_70b_instruct,0.5,0.25252525252525254,1.0101010101010102,0.3-0.5
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.51,0.25242424242424244,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.2521212121212118,1.0101010101010088,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.55,0.2499999999999999,1.0101010101010097,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.49,0.25242424242424216,1.010101010101009,0.3-0.5
abstract_algebra,meta_llama_llama_3_70b_instruct,0.51,0.2524242424242424,1.01010101010101,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.53,0.2516161616161616,1.0101010101010102,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.54,0.25090909090909097,1.0101010101010104,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.5,0.25252525252525254,1.0101010101010102,0.3-0.5
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_70b_instruct,0.52,0.25212121212121175,1.0101010101010086,0.5-0.7
abstract_algebra,meta_llama_llama_3_8b_instruct,0.28,0.20363636363636353,1.0101010101010095,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.28,0.20363636363636334,1.0101010101010086,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.29,0.20797979797979768,1.0101010101010088,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.28,0.20363636363636334,1.0101010101010086,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.3,0.21212121212121193,1.0101010101010093,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.3,0.21212121212121193,1.0101010101010093,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.32,0.21979797979797946,1.0101010101010086,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.31,0.2160606060606059,1.0101010101010095,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.28,0.20363636363636345,1.010101010101009,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.33,0.22333333333333294,1.0101010101010084,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.32,0.21979797979797946,1.0101010101010086,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.35,0.22979797979797956,1.010101010101009,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.33,0.22333333333333297,1.0101010101010084,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.35,0.22979797979797958,1.0101010101010093,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.33,0.22333333333333305,1.0101010101010088,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.35,0.2297979797979795,1.0101010101010088,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.34,0.2266666666666669,1.0101010101010113,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.35,0.22979797979797956,1.010101010101009,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.35,0.22979797979797956,1.010101010101009,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.32,0.21979797979797946,1.0101010101010086,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.3,0.21212121212121193,1.0101010101010093,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.34,0.2266666666666669,1.0101010101010113,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.32,0.21979797979797946,1.0101010101010086,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.33,0.223333333333333,1.0101010101010086,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.34,0.22666666666666693,1.0101010101010113,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.35,0.22979797979797956,1.010101010101009,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.29,0.20797979797979768,1.0101010101010088,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.3,0.21212121212121193,1.0101010101010093,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.28,0.2036363636363635,1.0101010101010095,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.33,0.223333333333333,1.0101010101010086,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.29,0.20797979797979768,1.0101010101010088,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.28,0.2036363636363635,1.0101010101010095,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.36,0.23272727272727273,1.0101010101010102,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.35,0.22979797979797956,1.010101010101009,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.33,0.22333333333333297,1.0101010101010084,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.31,0.21606060606060593,1.0101010101010095,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.32,0.21979797979797946,1.0101010101010086,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.3,0.21212121212121193,1.0101010101010093,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.31,0.21606060606060595,1.0101010101010097,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.32,0.21979797979797946,1.0101010101010086,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.34,0.2266666666666669,1.0101010101010113,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.3,0.21212121212121193,1.0101010101010093,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.34,0.22666666666666693,1.0101010101010113,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.29,0.20797979797979768,1.0101010101010088,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.3,0.212121212121212,1.0101010101010095,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.29,0.20797979797979774,1.010101010101009,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.29,0.20797979797979768,1.0101010101010088,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.36,0.23272727272727275,1.0101010101010102,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.31,0.21606060606060593,1.0101010101010095,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.3,0.212121212121212,1.0101010101010095,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.32,0.21979797979797946,1.0101010101010086,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.3,0.21212121212121193,1.0101010101010093,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.3,0.21212121212121193,1.0101010101010093,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.32,0.21979797979797946,1.0101010101010086,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.31,0.21606060606060593,1.0101010101010095,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.32,0.21979797979797946,1.0101010101010086,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.3,0.21212121212121193,1.0101010101010093,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.33,0.22333333333333294,1.0101010101010084,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.3,0.212121212121212,1.0101010101010095,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.32,0.21979797979797946,1.0101010101010086,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.33,0.22333333333333294,1.0101010101010084,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.28,0.20363636363636342,1.010101010101009,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.3,0.21212121212121193,1.0101010101010093,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.35,0.22979797979797956,1.010101010101009,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.33,0.22333333333333297,1.0101010101010084,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.34,0.2266666666666669,1.0101010101010113,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.31,0.21606060606060593,1.0101010101010095,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.34,0.2266666666666669,1.0101010101010113,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.34,0.2266666666666669,1.0101010101010113,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.28,0.20363636363636334,1.0101010101010086,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.33,0.22333333333333297,1.0101010101010084,0.3-0.5
abstract_algebra,meta_llama_llama_3_8b_instruct,0.3,0.21212121212121193,1.0101010101010093,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.29,0.20797979797979768,1.0101010101010088,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.3,0.21212121212121193,1.0101010101010093,0.1-0.3
abstract_algebra,meta_llama_llama_3_8b_instruct,0.31,0.21606060606060595,1.0101010101010097,0.3-0.5
